Token,Coefficient,OddsRatio
apd,-0.03742642634266522,0.9632652860638475
venepuncture,-0.03745168542588963,0.9632409551731089
himalaya,-0.03745168542588963,0.9632409551731089
lanka,-0.03745168542588963,0.9632409551731089
shatavari,-0.03745168542588963,0.9632409551731089
sri,-0.03745168542588963,0.9632409551731089
v4,-0.03746515097511214,0.9632279846919415
definite,-0.03746591433194641,0.963227249405557
manta,-0.03746591433194641,0.963227249405557
palliation,-0.03746591433194641,0.963227249405557
metaanalysis,-0.03746591433194641,0.963227249405557
sold,-0.03749186156460493,0.9632022566482615
yield,-0.037505482125790274,0.9631891373823371
velocimetry,-0.03752408163848487,0.9631712227003517
sga,-0.03752408163848487,0.9631712227003517
centile,-0.03752408163848487,0.9631712227003517
defranco,-0.03752408163848487,0.9631712227003517
emetic,-0.03754116644676528,0.9631547672452403
ramsay,-0.03754116644676528,0.9631547672452403
sugery,-0.03754116644676528,0.9631547672452403
10min,-0.03754116644676528,0.9631547672452403
türkiye,-0.03754715709666988,0.9631489973395085
questionnare,-0.03754715709666988,0.9631489973395085
hysteroscopes,-0.037570776598401814,0.9631262485087568
innatal,-0.03757702217755659,0.9631202332463201
targeted,-0.037632484352934925,0.9630668179843104
critical,-0.03772643927981223,0.9629763373624654
explores,-0.0377479870231739,0.9629555876190404
hassabelnaby,-0.03775683833426088,0.962947064237293
variedranged,-0.03775683833426088,0.962947064237293
favourable,-0.037787341271698444,0.9629176919712095
unpredictability,-0.037797292084985404,0.9629081102047191
substandard,-0.037797292084985404,0.9629081102047191
unbalance,-0.037797292084985404,0.9629081102047191
aluminiumhydroxyphosphate,-0.03779806236529945,0.9629073684958434
eukaryotic,-0.03779806236529945,0.9629073684958434
useg,-0.03779806236529945,0.9629073684958434
vj,-0.03779806236529945,0.9629073684958434
vdj,-0.03779806236529945,0.9629073684958434
neutralizing,-0.03779806236529945,0.9629073684958434
plasmablast,-0.03779806236529945,0.9629073684958434
figuring,-0.037812071273872115,0.9628938793090387
policlinic,-0.037812071273872115,0.9628938793090387
acronym,-0.03782260890831182,0.9628837327387948
coein,-0.03782260890831182,0.9628837327387948
endocrinological,-0.03782299551486086,0.9628833604817097
dapa,-0.03782299551486086,0.9628833604817097
phen,-0.03782299551486086,0.9628833604817097
tpm,-0.03782299551486086,0.9628833604817097
phentermine,-0.03782299551486086,0.9628833604817097
eqw,-0.03782299551486086,0.9628833604817097
telephoned,-0.037826065885995075,0.9628804040769727
amended,-0.03785143549988583,0.962855976482759
farther,-0.03786627662063241,0.9628416867269887
patterned,-0.03789096599397352,0.9628179150625716
10hz,-0.03789096599397352,0.9628179150625716
imputation,-0.03789096599397352,0.9628179150625716
armamentarium,-0.03789096599397352,0.9628179150625716
vmc,-0.0379155643378771,0.9627942316276682
vagisan,-0.0379155643378771,0.9627942316276682
gvg,-0.0379155643378771,0.9627942316276682
gynomunal,-0.0379155643378771,0.9627942316276682
apfel,-0.03795535821454909,0.9627559190750619
simple,-0.037966498976357545,0.9627451933004346
excised,-0.038032271074085626,0.9626818736118508
unhappiness,-0.03803378260602972,0.9626804184885466
attitudinal,-0.03803378260602972,0.9626804184885466
wpd,-0.03803378260602972,0.9626804184885466
organizational,-0.03806564668217296,0.9626497440550991
perpetuate,-0.03806564668217296,0.9626497440550991
stereotype,-0.03806564668217296,0.9626497440550991
upskilling,-0.03806564668217296,0.9626497440550991
objectifying,-0.03806564668217296,0.9626497440550991
objectification,-0.03806564668217296,0.9626497440550991
faceted,-0.03806564668217296,0.9626497440550991
harassment,-0.03806564668217296,0.9626497440550991
exacerbate,-0.03806564668217296,0.9626497440550991
debrief,-0.03806564668217296,0.9626497440550991
socioecological,-0.03806564668217296,0.9626497440550991
embodiment,-0.03806564668217296,0.9626497440550991
teasing,-0.03806564668217296,0.9626497440550991
embodying,-0.03806564668217296,0.9626497440550991
sporting,-0.03806564668217296,0.9626497440550991
sexualized,-0.03806564668217296,0.9626497440550991
influential,-0.03806564668217296,0.9626497440550991
overdue,-0.03808959363622232,0.9626266918019293
hospitalists,-0.03808959363622232,0.9626266918019293
bayview,-0.03808959363622232,0.9626266918019293
reaffirm,-0.03808959363622232,0.9626266918019293
imsi,-0.03808976640910519,0.9626265254861549
morphologically,-0.03808976640910519,0.9626265254861549
cannabidiol,-0.03811230035548053,0.962604833956049
ofﬁce,-0.0381425964244777,0.9625756712553423
hysteroscopist,-0.0381425964244777,0.9625756712553423
hydrazide,-0.0381425964244777,0.9625756712553423
isonicotinic,-0.0381425964244777,0.9625756712553423
intimacy,-0.03815665115721035,0.9625621426066188
assistive,-0.03820089377730335,0.9625195572774777
bezold,-0.03821188079642396,0.9625089821147929
jarish,-0.03821188079642396,0.9625089821147929
360,-0.03821588783963764,0.9625051253074351
cb,-0.03821588783963764,0.9625051253074351
hmds,-0.03821588783963764,0.9625051253074351
hmd,-0.03821588783963764,0.9625051253074351
filming,-0.03821588783963764,0.9625051253074351
mounted,-0.03821588783963764,0.9625051253074351
perifollicular,-0.038235512900566065,0.962486236271057
overcoming,-0.03824467638312184,0.9624774165856302
tocodynamometry,-0.03826178471029046,0.9624609503479502
perinat,-0.03826178471029046,0.9624609503479502
phigfbp,-0.03826178471029046,0.9624609503479502
igfbp,-0.03826178471029046,0.9624609503479502
epinephrine,-0.038299941913011344,0.9624242262310061
adduct,-0.03830971911020234,0.9624148164655655
scanning,-0.0383610956847959,0.9623653721591079
grid,-0.03836798841477169,0.9623587388573203
gcont,-0.038379524827778226,0.9623476367534878
ancova,-0.038379524827778226,0.9623476367534878
gown,-0.038379524827778226,0.9623476367534878
ggown,-0.038379524827778226,0.9623476367534878
subsumed,-0.03838881131984464,0.9623386999612897
dysregulated,-0.03838881131984464,0.9623386999612897
vlcd,-0.03838881131984464,0.9623386999612897
oftentimes,-0.03838881131984464,0.9623386999612897
mayr,-0.03838881131984464,0.9623386999612897
pura,-0.03838881131984464,0.9623386999612897
lapura,-0.03838881131984464,0.9623386999612897
crossroad,-0.03838881131984464,0.9623386999612897
neuroendocrinology,-0.03838881131984464,0.9623386999612897
backgroup,-0.03838881131984464,0.9623386999612897
mindlessness,-0.03838881131984464,0.9623386999612897
calory,-0.03838881131984464,0.9623386999612897
assigment,-0.03838881131984464,0.9623386999612897
4d,-0.03840256177832517,0.9623254674539284
meno,-0.03840853575627962,0.9623197185599727
pergroup,-0.03843785287743352,0.9622915065297447
norma,-0.0384600782246604,0.9622701195045464
guardian,-0.038522714790181746,0.9622098480967736
brisk,-0.038522714790181746,0.9622098480967736
assent,-0.038522714790181746,0.9622098480967736
identifying,-0.03852363259575709,0.9622089649756156
shortened,-0.03854059198018593,0.9621926466422526
nevirapine,-0.03859178640921452,0.9621433889999614
qst,-0.03862146325328168,0.9621148360443187
normalize,-0.038639594951452146,0.962097391426657
province,-0.038641406375219144,0.9620956486621545
polychemotherapy,-0.03869923248093825,0.9620400160259879
inconclusive,-0.0387082767298689,0.9620313151359482
pyonex,-0.03870900433485701,0.9620306151574193
afflicts,-0.03871135267050536,0.9620283559892835
bumptup,-0.0387160604773259,0.9620238269562886
accelerometry,-0.0387160604773259,0.9620238269562886
undertake,-0.0387284026488657,0.9620119535664627
4es,-0.0388211631048841,0.9619227210376438
symposium,-0.0388211631048841,0.9619227210376438
nida,-0.0388211631048841,0.9619227210376438
lacked,-0.0388211631048841,0.9619227210376438
wtw,-0.0388211631048841,0.9619227210376438
wwe,-0.0388211631048841,0.9619227210376438
injector,-0.0388211631048841,0.9619227210376438
sbmp,-0.03886754411246875,0.9618781071272505
otolaryngological,-0.03887419821584114,0.9618717067121887
pile,-0.03896113021019037,0.9617880929208256
recycling,-0.03896113021019037,0.9617880929208256
paperwork,-0.03896113021019037,0.9617880929208256
confuse,-0.03896113021019037,0.9617880929208256
bin,-0.03896113021019037,0.9617880929208256
forget,-0.03896113021019037,0.9617880929208256
tau,-0.038981479677077276,0.9617685212450137
discussing,-0.038987299815928675,0.9617629236349666
tualang,-0.03901822747491991,0.961733179019202
mucopolysacharide,-0.03901822747491991,0.961733179019202
vacuolation,-0.03901822747491991,0.961733179019202
nonpalpable,-0.039019369914149775,0.9617320802981173
rsl,-0.039019369914149775,0.9617320802981173
cuff,-0.039023170941711885,0.9617284247349202
27kg,-0.03903073794169668,0.9617211473634788
detected,-0.03904054446608353,0.961711716267837
cover,-0.03905505589258678,0.961697760560208
featuring,-0.039055071668337535,0.9616977453887039
suddenly,-0.039060841445078175,0.9616921966234285
bread,-0.03906114128886633,0.9616919082660406
visualization,-0.039082787823381336,0.961671091194265
insulin,-0.03908847368575989,0.9616656232803319
moving,-0.03914367861192069,0.9616125360659588
inferolaterally,-0.03915600384947369,0.9616006840360575
inclined,-0.03915600384947369,0.9616006840360575
thoraco,-0.03915600384947369,0.9616006840360575
beveled,-0.03915600384947369,0.9616006840360575
abducted,-0.03915600384947369,0.9616006840360575
infero,-0.03915600384947369,0.9616006840360575
clavicle,-0.03915600384947369,0.9616006840360575
flexed,-0.03915600384947369,0.9616006840360575
15ml,-0.03915600384947369,0.9616006840360575
interfering,-0.03916629954493968,0.96159078373922
quaternary,-0.03917454591365394,0.9615828541397603
synapsis,-0.03917454591365394,0.9615828541397603
semisynthetic,-0.03917454591365394,0.9615828541397603
aiding,-0.03917454591365394,0.9615828541397603
parasympatholytic,-0.03917454591365394,0.9615828541397603
untoward,-0.03917454591365394,0.9615828541397603
certainly,-0.03917454591365394,0.9615828541397603
butylbromide,-0.03917454591365394,0.9615828541397603
hastening,-0.03917454591365394,0.9615828541397603
spasmolytic,-0.03917454591365394,0.9615828541397603
discharge,-0.03922137364523353,0.9615378264502557
herniated,-0.03922485966773271,0.9615344745136013
goldvalve,-0.03922485966773271,0.9615344745136013
migrate,-0.03922485966773271,0.9615344745136013
cdh,-0.03922485966773271,0.9615344745136013
unplug,-0.03922485966773271,0.9615344745136013
decree,-0.039286007563263704,0.9614756805015877
bubble,-0.039293708889104204,0.9614682758925971
banking,-0.039299019167216724,0.961463170242212
pandora,-0.039299019167216724,0.961463170242212
clbr,-0.039299019167216724,0.961463170242212
rational,-0.03930614548831034,0.9614563185713548
hfa,-0.03930732089205757,0.9614551884726593
mihope,-0.03930732089205757,0.9614551884726593
nart,-0.03943182091604688,0.9613354947297214
dementia,-0.0394585271004679,0.9613098214695276
pwp,-0.03947397354844898,0.9612949727620567
ppp,-0.03947397354844898,0.9612949727620567
counting,-0.039488332210413424,0.9612811699515899
acolbifene,-0.03948957839643004,0.9612799720171843
kaiser,-0.03949745909921049,0.9612723964852863
mmbfm,-0.03949745909921049,0.9612723964852863
permanente,-0.03949745909921049,0.9612723964852863
outreached,-0.03949745909921049,0.9612723964852863
dx,-0.03949977328733557,0.9612701719226955
foaming,-0.03950068126511523,0.9612692991111353
simethicone,-0.03950068126511523,0.9612692991111353
changer,-0.03951972006401871,0.9612509978724748
darwish,-0.039598419136543675,0.9611753512871757
osmostic,-0.0396043092446027,0.961169689877166
hyperglycemia,-0.03964076965674026,0.9611346458730023
showering,-0.03964515415658337,0.9611304317875367
distract,-0.03964515415658337,0.9611304317875367
domestically,-0.03964515415658337,0.9611304317875367
originating,-0.03964515415658337,0.9611304317875367
tocolysis,-0.03964912007414401,0.9611266200310377
risen,-0.03964912007414401,0.9611266200310377
resolutive,-0.03964912007414401,0.9611266200310377
encircling,-0.03964912007414401,0.9611266200310377
pecep,-0.03964912007414401,0.9611266200310377
goya,-0.03964912007414401,0.9611266200310377
mississippi,-0.03968288628909835,0.961094166970899
tegucigalpa,-0.03974305829926428,0.9610363377427815
honduras,-0.03974305829926428,0.9610363377427815
hhcg,-0.03977033375965583,0.9610101253916952
hyperglycosylated,-0.03977033375965583,0.9610101253916952
d00342a,-0.039834312642359836,0.9609486430044135
1250mg,-0.03986134550391199,0.9609226661639042
fourier,-0.039886774946481345,0.9608982307468422
kcal,-0.039906723119240504,0.960879062774115
inserting,-0.0399527114930846,0.9608348745246378
neuroprotection,-0.03996726982373161,0.9608208864746589
constricts,-0.03996726982373161,0.9608208864746589
neurocognition,-0.0400245430110903,0.9607658587758305
canceled,-0.0400245430110903,0.9607658587758305
gdnf,-0.0400245430110903,0.9607658587758305
neurotropic,-0.0400245430110903,0.9607658587758305
bibf1120,-0.04005654923136523,0.9607351087842201
labeling,-0.04009238289142919,0.9607006827457295
commenced,-0.0403267002608395,0.9604756002603556
lability,-0.04035253764610591,0.9604507844028226
dysrhythmias,-0.040400998080206675,0.9604042416686276
batter,-0.04042016996329344,0.9603858290872929
guadeloupe,-0.04042016996329344,0.9603858290872929
cabg,-0.04045589128408817,0.9603515234497303
audiotape,-0.04045589128408817,0.9603515234497303
indeed,-0.040486405117655215,0.9603222198902621
3x10mg,-0.040529959248847204,0.9602803948011448
3x200,-0.040529959248847204,0.9602803948011448
vasomotion,-0.040543769329417764,0.9602671333430933
deleterious,-0.040624668892516765,0.9601894512938118
excursion,-0.04066332477803888,0.9601523350376886
epidemiologically,-0.04067415257414128,0.960141938760262
elementary,-0.04067415257414128,0.960141938760262
rope,-0.040690768271796844,0.9601259854646391
bisulfate,-0.040742130245587364,0.9600766727653477
sure,-0.04075869569546484,0.9600607687950751
purse,-0.04076966540388125,0.9600502372661434
anomalous,-0.04076966540388125,0.9600502372661434
kerr,-0.04076966540388125,0.9600502372661434
distortion,-0.04077749830612524,0.960042717315937
chatbots,-0.040827560570662884,0.9599946566064794
pgs,-0.04084417575500314,0.9599787062508036
significatively,-0.04086522555983574,0.9599584990990726
wich,-0.04086522555983574,0.9599584990990726
unvaccinated,-0.04086916891654653,0.9599547136477469
thrive,-0.04088841225170256,0.9599362410951948
snore,-0.040925743181845275,0.9599004064513115
akt,-0.04094357447425162,0.9598832903390847
supernumerary,-0.041022395675511594,0.9598076341667652
listed,-0.04103362281771926,0.9597968583304555
ugytextm,-0.04104773001327122,0.9597833183839903
ingrowth,-0.04104773001327122,0.9597833183839903
ugytex,-0.04104773001327122,0.9597833183839903
atelocollagen,-0.04104773001327122,0.9597833183839903
sofradim,-0.04104773001327122,0.9597833183839903
delicate,-0.04104773001327122,0.9597833183839903
38g,-0.04104773001327122,0.9597833183839903
porosity,-0.04104773001327122,0.9597833183839903
porous,-0.04104773001327122,0.9597833183839903
pore,-0.04104773001327122,0.9597833183839903
preteen,-0.041060747828618537,0.959770824183302
kcca,-0.041060747828618537,0.959770824183302
columbia,-0.041060747828618537,0.959770824183302
necessarily,-0.041060747828618537,0.959770824183302
overseen,-0.041060747828618537,0.959770824183302
makerere,-0.041060747828618537,0.959770824183302
nhw,-0.041062952370376764,0.959768708330774
nhws,-0.041062952370376764,0.959768708330774
assayed,-0.041062952370376764,0.959768708330774
pull,-0.04107129491485854,0.9597607014510314
comprising,-0.0411485292334022,0.9596865778497696
invaluable,-0.04118383701836941,0.9596526940406277
mist,-0.04119377833447345,0.9596431538772671
implanon,-0.0412514372339051,0.9595878235043269
celox,-0.04125961582854007,0.9595799754565949
sunday,-0.041264719363115585,0.9595750782195088
abortal,-0.041264719363115585,0.9595750782195088
clomifene,-0.04128761685523676,0.959553106608264
